old_name new_name 
bldg_3981178_3076 : S7-office-core-wall-6		bldg_3981178_3076 :  S2-office-core-wall-3 
bldg_3981178_3076 : S7-office-core-wall-9		bldg_3981178_3076 :  S5-office-core-wall-8 
bldg_3981178_3076 : S8-office-core-wall-12		bldg_3981178_3076 :  S7-office-core-wall-11 
bldg_3981178_3076 : S8-office-core-wall-13		bldg_3981178_3076 :  S4-office-core-wall-11 
bldg_3981178_3076 : S8-office-core-wall-2		bldg_3981178_3076 :  S7-office-core-wall-1 
bldg_3981178_3076 : S8-office-core-wall-4		bldg_3981178_3076 :  S2-office-core-wall-3 
bldg_3981178_3076 : S8-office-core-wall-5		bldg_3981178_3076 :  S2-office-core-wall-3 
bldg_3981178_3076 : S8-office-core-wall-6		bldg_3981178_3076 :  S2-office-core-wall-3 
bldg_3981178_3076 : S8-office-core-wall-9		bldg_3981178_3076 :  S6-office-core-wall-8 
bldg_3981178_3076 : S9-office-core-wall-12		bldg_3981178_3076 :  S10-office-core-wall-11 
bldg_3981178_3076 : S9-office-core-wall-13		bldg_3981178_3076 :  S6-office-core-wall-11 
bldg_3981178_3076 : S9-office-core-wall-2		bldg_3981178_3076 :  S10-office-core-wall-1 
bldg_3981178_3076 : S9-office-core-wall-4		bldg_3981178_3076 :  S2-office-core-wall-3 
bldg_3981178_3076 : S9-office-core-wall-5		bldg_3981178_3076 :  S2-office-core-wall-3 
bldg_3981178_3076 : S9-office-core-wall-6		bldg_3981178_3076 :  S10-office-core-wall-3 
bldg_3981178_3076 : S9-office-core-wall-9		bldg_3981178_3076 :  S7-office-core-wall-8 
bldg_3981230_17465 : S1-retail-core-wall-0		bldg_3981186_4214 :  S1-office-core-wall-2 
bldg_3981230_17465 : S1-retail-core-wall-1		bldg_3981164_1588 :  S1-office-core-wall-0 
bldg_3981230_17465 : S1-retail-core-wall-2		bldg_3981186_4214 :  S1-office-core-wall-0 
bldg_3981230_17465 : S1-retail-core-wall-5		bldg_3981164_1588 :  S1-office-core-wall-0 
bldg_3981230_17465 : S1-retail-core-wall-7		bldg_3981164_1588 :  S1-office-core-wall-0 
bldg_3981230_17465 : S2-retail-core-wall-0		bldg_3981164_1588 :  S1-office-core-wall-0 
bldg_3981230_17465 : S2-retail-core-wall-1		bldg_3981164_1588 :  S1-office-core-wall-0 
bldg_3981230_17465 : S2-retail-core-wall-2		bldg_3981164_1588 :  S1-office-core-wall-0 
bldg_3981230_17465 : S2-retail-core-wall-7		bldg_3981164_1588 :  S1-office-core-wall-0 
bldg_3981246_72431 : S2-office-core-roof		bldg_3981238_27588 :  S1-retail-core-wall-0 
bldg_3981246_72431 : S3-office-core-roof		bldg_3981246_72431 :  S2-office-core-wall-2 
bldg_3981246_72431 : S4-office-core-roof		bldg_3981246_72431 :  S3-office-core-wall-2 
bldg_3981246_72431 : S5-office-core-roof		bldg_3981246_72431 :  S4-office-core-wall-2 
bldg_3981246_72431 : S6-office-core-roof		bldg_3981246_72431 :  S5-office-core-wall-2 
bldg_3981170_2986 : S10-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S10-office-core-wall-8		bldg_3981170_2986 :  S10-office-core-wall-0 
bldg_3981170_2986 : S11-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S11-office-core-wall-8		bldg_3981170_2986 :  S10-office-core-wall-0 
bldg_3981170_2986 : S12-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S12-office-core-wall-8		bldg_3981170_2986 :  S10-office-core-wall-0 
bldg_3981170_2986 : S13-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S13-office-core-wall-8		bldg_3981170_2986 :  S13-office-core-wall-4 
bldg_3981170_2986 : S14-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S14-office-core-wall-8		bldg_3981170_2986 :  S13-office-core-wall-9 
bldg_3981170_2986 : S15-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S16-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S17-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S18-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S19-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S2-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S2-office-core-wall-8		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981170_2986 : S20-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S21-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S22-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S23-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S24-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S25-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S26-office-core-wall-2		bldg_3981170_2986 :  S10-office-core-wall-1 
bldg_3981170_2986 : S3-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S3-office-core-wall-8		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981170_2986 : S4-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S4-office-core-wall-8		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981170_2986 : S5-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S5-office-core-wall-8		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981170_2986 : S6-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S6-office-core-wall-8		bldg_3981170_2986 :  S2-office-core-wall-0 
bldg_3981170_2986 : S7-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S7-office-core-wall-8		bldg_3981170_2986 :  S3-office-core-wall-0 
bldg_3981170_2986 : S8-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S8-office-core-wall-8		bldg_3981170_2986 :  S3-office-core-wall-0 
bldg_3981170_2986 : S9-office-core-wall-2		bldg_3981170_2986 :  S2-office-core-wall-1 
bldg_3981170_2986 : S9-office-core-wall-8		bldg_3981170_2986 :  S4-office-core-wall-0 
bldg_3981243_35646 : S2-office-core-wall-2		bldg_3981243_35646 :  S1-office-core-wall-2 
bldg_3981243_35646 : S3-office-core-wall-2		bldg_3981243_35646 :  S1-office-core-wall-2 
bldg_3981185_4317 : S1-office-core-wall-0		bldg_3981232_20413 :  S1-retail-core-wall-2 
bldg_3981185_4317 : S1-office-core-wall-2		bldg_3981185_4317 :  S1-office-core-wall-1 
bldg_3981185_4317 : S1-office-core-wall-3		bldg_3981232_20413 :  S1-retail-core-wall-2 
bldg_3981185_4317 : S2-office-core-wall-0		bldg_3981185_4317 :  S1-office-core-wall-4 
bldg_3981185_4317 : S2-office-core-wall-2		bldg_3981185_4317 :  S1-office-core-wall-1 
bldg_3981185_4317 : S3-office-core-wall-0		bldg_3981185_4317 :  S1-office-core-wall-4 
bldg_3981185_4317 : S3-office-core-wall-2		bldg_3981185_4317 :  S1-office-core-wall-1 
bldg_3981185_4317 : S4-office-core-wall-0		bldg_3981185_4317 :  S3-office-core-wall-4 
bldg_3981185_4317 : S4-office-core-wall-2		bldg_3981185_4317 :  S1-office-core-wall-1 
bldg_3981188_4857 : S1-office-core-wall-3		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981188_4857 : S2-office-core-wall-3		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981188_4857 : S3-office-core-wall-3		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981191_5464 : S10-office-core-wall-2		bldg_3981191_5464 :  S10-office-core-wall-0 
bldg_3981191_5464 : S10-office-core-wall-4		bldg_3981191_5464 :  S10-office-core-wall-0 
bldg_3981191_5464 : S3-office-core-wall-2		bldg_3981191_5464 :  S2-office-core-wall-0 
bldg_3981191_5464 : S3-office-core-wall-4		bldg_3981191_5464 :  S2-office-core-wall-2 
bldg_3981191_5464 : S4-office-core-wall-2		bldg_3981191_5464 :  S3-office-core-wall-0 
bldg_3981191_5464 : S4-office-core-wall-4		bldg_3981191_5464 :  S2-office-core-wall-0 
bldg_3981191_5464 : S5-office-core-wall-2		bldg_3981191_5464 :  S4-office-core-wall-0 
bldg_3981191_5464 : S5-office-core-wall-4		bldg_3981191_5464 :  S2-office-core-wall-0 
bldg_3981191_5464 : S6-office-core-wall-2		bldg_3981191_5464 :  S5-office-core-wall-0 
bldg_3981191_5464 : S6-office-core-wall-4		bldg_3981191_5464 :  S2-office-core-wall-0 
bldg_3981191_5464 : S7-office-core-wall-2		bldg_3981191_5464 :  S6-office-core-wall-0 
bldg_3981191_5464 : S7-office-core-wall-4		bldg_3981191_5464 :  S2-office-core-wall-0 
bldg_3981191_5464 : S8-office-core-wall-2		bldg_3981191_5464 :  S7-office-core-wall-0 
bldg_3981191_5464 : S8-office-core-wall-4		bldg_3981191_5464 :  S2-office-core-wall-0 
bldg_3981191_5464 : S9-office-core-wall-2		bldg_3981191_5464 :  S10-office-core-wall-0 
bldg_3981191_5464 : S9-office-core-wall-4		bldg_3981191_5464 :  S2-office-core-wall-0 
bldg_3981200_9333 : S1-office-core-wall-4		bldg_3981238_27588 :  S1-retail-core-wall-0 
bldg_3981200_9333 : S1-office-core-wall-5		bldg_3981246_72431 :  S2-office-core-wall-0 
bldg_3981200_9333 : S2-office-core-wall-4		bldg_3981238_27588 :  S1-retail-core-wall-0 
bldg_3981200_9333 : S2-office-core-wall-5		bldg_3981246_72431 :  S3-office-core-wall-0 
bldg_3981200_9333 : S3-office-core-wall-5		bldg_3981246_72431 :  S3-office-core-wall-0 
bldg_3981189_4045 : S1-office-core-roof		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981189_4045 : S1-office-core-wall-4		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981189_4045 : S2-office-core-wall-4		bldg_3981188_4857 :  S1-office-core-wall-0 
bldg_3981223_17115 : S1-retail-core-roof		bldg_3981192_8620 :  S1-retail-core-wall-2 
bldg_3981223_17115 : S1-retail-core-wall-1		bldg_3981223_17115 :  S1-retail-core-wall-0 
bldg_3981223_17115 : S2-retail-core-wall-1		bldg_3981223_17115 :  S2-retail-core-roof 
bldg_3981225_17026 : S1-office-core-roof		bldg_3981216_15667 :  S1-retail-core-wall-1 
bldg_3981225_17026 : S2-office-core-wall-0		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981225_17026 : S2-office-core-wall-4		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981163_1766 : S2-office-core-roof		bldg_3981223_17115 :  S2-retail-core-roof 
bldg_3981163_1766 : S2-office-core-wall-2		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S2-office-core-wall-3		bldg_3981223_17115 :  S2-retail-core-roof 
bldg_3981163_1766 : S2-office-core-wall-6		bldg_3981163_1766 :  S2-office-core-wall-4 
bldg_3981163_1766 : S3-office-core-roof		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S3-office-core-wall-2		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S3-office-core-wall-3		bldg_3981223_17115 :  S2-retail-core-roof 
bldg_3981163_1766 : S3-office-core-wall-6		bldg_3981163_1766 :  S2-office-core-wall-5 
bldg_3981163_1766 : S4-office-core-roof		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S4-office-core-wall-2		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S4-office-core-wall-6		bldg_3981163_1766 :  S3-office-core-wall-4 
bldg_3981163_1766 : S5-office-core-roof		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S5-office-core-wall-2		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S5-office-core-wall-6		bldg_3981163_1766 :  S4-office-core-wall-4 
bldg_3981163_1766 : S6-office-core-roof		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S6-office-core-wall-2		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S6-office-core-wall-6		bldg_3981163_1766 :  S5-office-core-wall-4 
bldg_3981163_1766 : S7-office-core-roof		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S7-office-core-wall-2		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S7-office-core-wall-6		bldg_3981163_1766 :  S6-office-core-wall-4 
bldg_3981163_1766 : S8-office-core-wall-2		bldg_3981163_1766 :  S2-office-core-wall-1 
bldg_3981163_1766 : S8-office-core-wall-6		bldg_3981163_1766 :  S7-office-core-wall-4 
bldg_3981193_5762 : S1-office-core-wall-0		bldg_3981172_3096 :  S3-office-core-wall-2 
bldg_3981193_5762 : S1-office-core-wall-1		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981193_5762 : S2-office-core-wall-0		bldg_3981172_3096 :  S3-office-core-wall-2 
bldg_3981193_5762 : S2-office-core-wall-1		bldg_3981225_17026 :  S1-office-core-wall-1 
bldg_3981193_5762 : S3-office-core-wall-0		bldg_3981193_5762 :  S3-office-core-roof 
bldg_3981218_15068 : S1-office-core-wall-4		bldg_3981218_15068 :  S1-office-core-wall-2 
bldg_3981218_15068 : S2-office-core-wall-4		bldg_3981218_15068 :  S1-office-core-wall-2 
bldg_3981218_15068 : S3-office-core-wall-4		bldg_3981218_15068 :  S1-office-core-wall-2 
bldg_3981159_1717 : S10-office-core-wall-6		bldg_3981159_1717 :  S10-office-core-wall-5 
bldg_3981159_1717 : S10-office-core-wall-8		bldg_3981159_1717 :  S10-office-core-wall-10 
bldg_3981159_1717 : S10-office-core-wall-9		bldg_3981159_1717 :  S10-office-core-wall-10 
bldg_3981159_1717 : S11-office-core-wall-6		bldg_3981159_1717 :  S10-office-core-wall-5 
bldg_3981159_1717 : S11-office-core-wall-8		bldg_3981159_1717 :  S10-office-core-wall-10 
bldg_3981159_1717 : S11-office-core-wall-9		bldg_3981159_1717 :  S10-office-core-wall-10 
bldg_3981159_1717 : S12-office-core-wall-6		bldg_3981159_1717 :  S11-office-core-wall-5 
bldg_3981159_1717 : S12-office-core-wall-8		bldg_3981159_1717 :  S11-office-core-wall-10 
bldg_3981159_1717 : S12-office-core-wall-9		bldg_3981159_1717 :  S11-office-core-wall-10 
bldg_3981159_1717 : S13-office-core-wall-6		bldg_3981159_1717 :  S11-office-core-wall-5 
bldg_3981159_1717 : S13-office-core-wall-8		bldg_3981159_1717 :  S12-office-core-wall-10 
bldg_3981159_1717 : S13-office-core-wall-9		bldg_3981159_1717 :  S12-office-core-wall-10 
bldg_3981159_1717 : S14-office-core-wall-6		bldg_3981159_1717 :  S11-office-core-wall-5 
bldg_3981159_1717 : S14-office-core-wall-8		bldg_3981159_1717 :  S13-office-core-wall-10 
bldg_3981159_1717 : S14-office-core-wall-9		bldg_3981159_1717 :  S13-office-core-wall-10 
bldg_3981159_1717 : S15-office-core-wall-6		bldg_3981159_1717 :  S14-office-core-wall-5 
bldg_3981159_1717 : S15-office-core-wall-8		bldg_3981159_1717 :  S14-office-core-wall-10 
bldg_3981159_1717 : S15-office-core-wall-9		bldg_3981159_1717 :  S14-office-core-wall-10 
bldg_3981159_1717 : S16-office-core-wall-6		bldg_3981159_1717 :  S14-office-core-wall-5 
bldg_3981159_1717 : S16-office-core-wall-8		bldg_3981159_1717 :  S16-office-core-wall-10 
bldg_3981159_1717 : S16-office-core-wall-9		bldg_3981159_1717 :  S16-office-core-wall-10 
bldg_3981159_1717 : S17-office-core-wall-6		bldg_3981159_1717 :  S14-office-core-wall-5 
bldg_3981159_1717 : S17-office-core-wall-8		bldg_3981159_1717 :  S16-office-core-wall-10 
bldg_3981159_1717 : S17-office-core-wall-9		bldg_3981159_1717 :  S16-office-core-wall-10 
bldg_3981159_1717 : S18-office-core-wall-6		bldg_3981159_1717 :  S14-office-core-wall-5 
bldg_3981159_1717 : S18-office-core-wall-8		bldg_3981159_1717 :  S17-office-core-wall-10 
bldg_3981159_1717 : S18-office-core-wall-9		bldg_3981159_1717 :  S17-office-core-wall-10 
bldg_3981159_1717 : S19-office-core-wall-6		bldg_3981159_1717 :  S18-office-core-wall-5 
bldg_3981159_1717 : S19-office-core-wall-8		bldg_3981159_1717 :  S18-office-core-wall-10 
bldg_3981159_1717 : S19-office-core-wall-9		bldg_3981159_1717 :  S18-office-core-wall-10 
bldg_3981159_1717 : S2-office-core-wall-6		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981159_1717 : S2-office-core-wall-8		bldg_3981159_1717 :  S2-office-core-wall-10 
bldg_3981159_1717 : S2-office-core-wall-9		bldg_3981159_1717 :  S2-office-core-wall-10 
bldg_3981159_1717 : S20-office-core-wall-6		bldg_3981159_1717 :  S18-office-core-wall-5 
bldg_3981159_1717 : S20-office-core-wall-8		bldg_3981159_1717 :  S19-office-core-wall-10 
bldg_3981159_1717 : S20-office-core-wall-9		bldg_3981159_1717 :  S19-office-core-wall-10 
bldg_3981159_1717 : S21-office-core-wall-6		bldg_3981159_1717 :  S18-office-core-wall-5 
bldg_3981159_1717 : S21-office-core-wall-8		bldg_3981159_1717 :  S20-office-core-wall-10 
bldg_3981159_1717 : S21-office-core-wall-9		bldg_3981159_1717 :  S20-office-core-wall-10 
bldg_3981159_1717 : S22-office-core-wall-6		bldg_3981159_1717 :  S21-office-core-wall-5 
bldg_3981159_1717 : S22-office-core-wall-8		bldg_3981159_1717 :  S21-office-core-wall-10 
bldg_3981159_1717 : S22-office-core-wall-9		bldg_3981159_1717 :  S21-office-core-wall-10 
bldg_3981159_1717 : S3-office-core-wall-6		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981159_1717 : S3-office-core-wall-8		bldg_3981159_1717 :  S2-office-core-wall-10 
bldg_3981159_1717 : S3-office-core-wall-9		bldg_3981159_1717 :  S2-office-core-wall-10 
bldg_3981159_1717 : S4-office-core-wall-6		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981159_1717 : S4-office-core-wall-8		bldg_3981159_1717 :  S3-office-core-wall-10 
bldg_3981159_1717 : S4-office-core-wall-9		bldg_3981159_1717 :  S3-office-core-wall-10 
bldg_3981159_1717 : S5-office-core-wall-6		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981159_1717 : S5-office-core-wall-8		bldg_3981159_1717 :  S4-office-core-wall-10 
bldg_3981159_1717 : S5-office-core-wall-9		bldg_3981159_1717 :  S4-office-core-wall-10 
bldg_3981159_1717 : S6-office-core-wall-6		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981159_1717 : S6-office-core-wall-8		bldg_3981159_1717 :  S5-office-core-wall-10 
bldg_3981159_1717 : S6-office-core-wall-9		bldg_3981159_1717 :  S5-office-core-wall-10 
bldg_3981159_1717 : S7-office-core-wall-6		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981159_1717 : S7-office-core-wall-8		bldg_3981159_1717 :  S6-office-core-wall-10 
bldg_3981159_1717 : S7-office-core-wall-9		bldg_3981159_1717 :  S6-office-core-wall-10 
bldg_3981159_1717 : S8-office-core-wall-6		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981159_1717 : S8-office-core-wall-8		bldg_3981159_1717 :  S7-office-core-wall-10 
bldg_3981159_1717 : S8-office-core-wall-9		bldg_3981159_1717 :  S7-office-core-wall-10 
bldg_3981159_1717 : S9-office-core-wall-6		bldg_3981159_1717 :  S10-office-core-wall-5 
bldg_3981159_1717 : S9-office-core-wall-8		bldg_3981159_1717 :  S10-office-core-wall-10 
bldg_3981159_1717 : S9-office-core-wall-9		bldg_3981159_1717 :  S10-office-core-wall-10 
bldg_3981214_13609 : S1-office-core-wall-1		bldg_3981218_15068 :  S1-office-core-wall-1 
bldg_3981214_13609 : S1-office-core-wall-3		bldg_3981214_13609 :  S1-office-core-wall-0 
bldg_3981214_13609 : S2-office-core-wall-1		bldg_3981218_15068 :  S1-office-core-wall-1 
bldg_3981214_13609 : S2-office-core-wall-3		bldg_3981214_13609 :  S1-office-core-wall-0 
bldg_3981214_13609 : S3-office-core-wall-1		bldg_3981218_15068 :  S1-office-core-wall-1 
bldg_3981214_13609 : S3-office-core-wall-3		bldg_3981214_13609 :  S1-office-core-wall-0 
bldg_3981204_6206 : S1-office-core-wall-4		bldg_3981204_6206 :  S1-office-core-wall-3 
bldg_3981204_6206 : S2-office-core-wall-4		bldg_3981204_6206 :  S1-office-core-wall-5 
bldg_3981204_6206 : S3-office-core-wall-4		bldg_3981204_6206 :  S1-office-core-wall-5 
bldg_3981202_9849 : S1-office-core-roof		bldg_3981190_5549 :  S1-office-core-wall-5 
bldg_3981202_9849 : S2-office-core-roof		bldg_3981190_5549 :  S3-office-core-roof 
bldg_3981202_9849 : S2-office-core-wall-2		bldg_3981202_9849 :  S1-office-core-wall-2 
bldg_3981202_9849 : S2-office-core-wall-3		bldg_3981190_5549 :  S1-office-core-wall-5 
bldg_3981202_9849 : S3-office-core-wall-2		bldg_3981202_9849 :  S1-office-core-wall-2 
bldg_3981202_9849 : S3-office-core-wall-3		bldg_3981190_5549 :  S2-office-core-wall-5 
bldg_3981220_15693 : S1-office-core-wall-1		bldg_3981227_18204 :  S1-office-core-wall-3 
bldg_3981220_15693 : S2-office-core-wall-1		bldg_3981227_18204 :  S1-office-core-wall-3 
bldg_3981220_15693 : S3-office-core-wall-1		bldg_3981227_18204 :  S1-office-core-wall-3 
bldg_3981249_36483 : S2-office-core-wall-0		bldg_3981249_36483 :  S1-office-core-wall-1 
bldg_3981249_36483 : S2-office-core-wall-1		bldg_3981249_36483 :  S1-office-core-wall-1 
bldg_3981162_2056 : S2-office-core-wall-1		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S2-office-core-wall-2		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S3-office-core-wall-1		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S3-office-core-wall-2		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S4-office-core-wall-1		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S4-office-core-wall-2		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S5-office-core-wall-1		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S5-office-core-wall-2		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S6-office-core-wall-1		bldg_3981159_1717 :  S4-office-core-wall-5 
bldg_3981162_2056 : S6-office-core-wall-2		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S7-office-core-wall-1		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S7-office-core-wall-2		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S8-office-core-wall-1		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981162_2056 : S8-office-core-wall-2		bldg_3981159_1717 :  S2-office-core-wall-3 
bldg_3981187_5005 : S1-office-core-wall-0		bldg_3981180_3376 :  S1-office-core-wall-0 
bldg_3981187_5005 : S1-office-core-wall-1		bldg_3981180_3376 :  S1-office-core-wall-0 
bldg_3981187_5005 : S2-office-core-wall-0		bldg_3981180_3376 :  S1-office-core-wall-0 
bldg_3981187_5005 : S2-office-core-wall-1		bldg_3981180_3376 :  S1-office-core-wall-0 
bldg_3981187_5005 : S3-office-core-wall-0		bldg_3981180_3376 :  S1-office-core-wall-0 
bldg_3981187_5005 : S3-office-core-wall-1		bldg_3981180_3376 :  S1-office-core-wall-0 
bldg_3981187_5005 : S4-office-core-wall-0		bldg_3981180_3376 :  S1-office-core-wall-0 
bldg_3981209_12192 : S1-office-core-wall-1		bldg_3981194_5568 :  S1-office-core-wall-1 
bldg_3981209_12192 : S2-office-core-wall-1		bldg_3981209_12192 :  S1-office-core-wall-2 
bldg_3981233_20290 : S1-retail-core-wall-2		bldg_3981233_20290 :  S1-retail-core-roof 
bldg_3981233_20290 : S1-retail-core-wall-3		bldg_3981249_36483 :  S1-office-core-wall-1 
bldg_3981212_12621 : S2-office-core-roof		bldg_3981191_5464 :  S2-office-core-wall-6 
bldg_3981212_12621 : S3-office-core-roof		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S3-office-core-wall-0		bldg_3981212_12621 :  S2-office-core-wall-0 
bldg_3981212_12621 : S3-office-core-wall-2		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S3-office-core-wall-3		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S4-office-core-roof		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S4-office-core-wall-0		bldg_3981212_12621 :  S2-office-core-wall-0 
bldg_3981212_12621 : S4-office-core-wall-2		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S4-office-core-wall-3		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S5-office-core-roof		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S5-office-core-wall-0		bldg_3981212_12621 :  S2-office-core-wall-0 
bldg_3981212_12621 : S5-office-core-wall-2		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S5-office-core-wall-3		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S6-office-core-roof		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S6-office-core-wall-0		bldg_3981212_12621 :  S2-office-core-wall-0 
bldg_3981212_12621 : S6-office-core-wall-2		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S6-office-core-wall-3		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S7-office-core-roof		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S7-office-core-wall-0		bldg_3981212_12621 :  S2-office-core-wall-0 
bldg_3981212_12621 : S7-office-core-wall-2		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S7-office-core-wall-3		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S8-office-core-roof		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S8-office-core-wall-0		bldg_3981212_12621 :  S2-office-core-wall-0 
bldg_3981212_12621 : S8-office-core-wall-2		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S8-office-core-wall-3		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981212_12621 : S9-office-core-wall-0		bldg_3981212_12621 :  S2-office-core-wall-0 
bldg_3981212_12621 : S9-office-core-wall-2		bldg_3981191_5464 :  S10-office-core-wall-6 
bldg_3981212_12621 : S9-office-core-wall-3		bldg_3981212_12621 :  S2-office-core-wall-3 
bldg_3981161_727 : S10-office-core-wall-10		bldg_3981161_727 :  S10-office-core-wall-0 
bldg_3981161_727 : S10-office-core-wall-6		bldg_3981170_2986 :  S13-office-core-wall-9 
